model,fold,selected_C,term,coefficient_standardized,scaler_mean,scaler_scale,imputation_median
experiences_only_logit,4,0.1,TEACHSUP,-0.08581771811419017,0.03333521037512675,1.1161689454092218,-0.1002
experiences_only_logit,4,0.1,missingindicator_BELONG,0.05559045995023048,0.01034978033119297,0.10120603923822444,
experiences_only_logit,4,0.1,missingindicator_BULLIED,0.04133329448485725,0.008828996282527882,0.09354702083535847,
experiences_only_logit,4,0.1,missingindicator_TEACHSUP,0.07562057185779829,0.028599188915174045,0.16667715892877533,
expanded_logit_refit,0,0.1,ST001D01T,-0.0024126460989358765,9.769542804022649,0.500784749381774,10.0
expanded_logit_refit,0,0.1,REPEAT,0.08872080367285659,0.19039972956984705,0.3926164445735509,0.0
expanded_logit_refit,0,0.1,ST062Q01TA,0.12035327778783243,1.331192427955717,0.6593339649574673,1.0
expanded_logit_refit,0,0.1,ST062Q02TA,0.020945052318979925,1.3494464632806558,0.6744757283871872,1.0
expanded_logit_refit,0,0.1,ST062Q03TA,0.08749946108161387,1.5721710470717485,0.8765909671205533,1.0
expanded_logit_refit,0,0.1,BELONG,-0.5094943757226139,0.3104619665342686,1.1421021891307759,0.1885
expanded_logit_refit,0,0.1,BULLIED,0.4123888754302843,-0.4297455801571875,0.9386257569576836,-1.1794
expanded_logit_refit,0,0.1,TEACHSUP,-0.10235762419885273,0.04186911603143752,1.1169322441131018,-0.1002
expanded_logit_refit,0,0.1,missingindicator_REPEAT,0.05062473017678004,0.002873320375221837,0.053526296390121866,
expanded_logit_refit,0,0.1,missingindicator_ST062Q01TA,-0.01050133255252529,0.015422969661117215,0.12322784453178377,
expanded_logit_refit,0,0.1,missingindicator_ST062Q02TA,0.030256288717015616,0.01863432772754162,0.13522976579763862,
expanded_logit_refit,0,0.1,missingindicator_ST062Q03TA,-0.0017940146523192052,0.016606101580326205,0.12779021469044527,
expanded_logit_refit,0,0.1,missingindicator_BELONG,0.029204656730731145,0.010521423138679964,0.10203294954972542,
expanded_logit_refit,0,0.1,missingindicator_BULLIED,0.03182146284920706,0.009000253528268403,0.09444177552701608,
expanded_logit_refit,0,0.1,missingindicator_TEACHSUP,0.052676837488989804,0.029367024423223188,0.16883306044655177,
expanded_logit_refit,1,0.1,ST001D01T,-0.0501286797576929,9.7710375126732,0.49263858237135283,10.0
expanded_logit_refit,1,0.1,REPEAT,0.05365963783481008,0.1917032781345049,0.3936408658752157,0.0
expanded_logit_refit,1,0.1,ST062Q01TA,0.10627721383029513,1.3253210544102738,0.6507236775269444,1.0
expanded_logit_refit,1,0.1,ST062Q02TA,0.04169844599672653,1.346823251098344,0.6718957856639265,1.0
expanded_logit_refit,1,0.1,ST062Q03TA,0.0341866636498363,1.56471781007097,0.8691623768708755,1.0
expanded_logit_refit,1,0.1,BELONG,-0.48201872546319635,0.3148042075025347,1.1330604042301569,0.1945
expanded_logit_refit,1,0.1,BULLIED,0.4341855778790024,-0.4350232764447448,0.9346360676598734,-1.228
expanded_logit_refit,1,0.1,TEACHSUP,-0.08843041826780978,0.0336491213247719,1.1175422750747077,-0.1002
expanded_logit_refit,1,0.1,missingindicator_REPEAT,0.050665451657769645,0.002914836093274755,0.05391047972170251,
expanded_logit_refit,1,0.1,missingindicator_ST062Q01TA,0.012023359406068725,0.01592598850963163,0.12518926231759142,
expanded_logit_refit,1,0.1,missingindicator_ST062Q02TA,0.025857817707560647,0.018207164582629266,0.13369990179686114,
expanded_logit_refit,1,0.1,missingindicator_ST062Q03TA,-0.020389153920730905,0.015799256505576207,0.12469819565433661,
expanded_logit_refit,1,0.1,missingindicator_BELONG,0.04317838509592194,0.009758364312267658,0.09830126468269226,
expanded_logit_refit,1,0.1,missingindicator_BULLIED,0.030301688527400738,0.008279824264954376,0.09061605142079326,
expanded_logit_refit,1,0.1,missingindicator_TEACHSUP,0.046627023200520125,0.02716289286921257,0.16255789774781249,
expanded_logit_refit,2,0.1,ST001D01T,-0.01846974724880561,9.777618182586288,0.49111845296808965,10.0
expanded_logit_refit,2,0.1,REPEAT,0.0747906379106667,0.1839381521693211,0.38743374704051886,0.0
expanded_logit_refit,2,0.1,ST062Q01TA,0.09064498197896595,1.330953487389633,0.6607747803683959,1.0
expanded_logit_refit,2,0.1,ST062Q02TA,0.07239173794995554,1.3502598115837945,0.6747463689569816,1.0
expanded_logit_refit,2,0.1,ST062Q03TA,0.07424288917749818,1.573064086857336,0.8789567571009252,1.0
expanded_logit_refit,2,0.1,BELONG,-0.5435957305850379,0.31989540365848507,1.1336486603858087,0.195
expanded_logit_refit,2,0.1,BULLIED,0.37524193678098533,-0.43194500443580747,0.9325750374560284,-1.1723
expanded_logit_refit,2,0.1,TEACHSUP,-0.08541310970482927,0.027915770351907412,1.1154710730595478,-0.1002
expanded_logit_refit,2,0.1,missingindicator_REPEAT,0.07359780557926125,0.0028727134468336784,0.05352065922880678,
expanded_logit_refit,2,0.1,missingindicator_ST062Q01TA,0.012235379877264994,0.01579992395758523,0.1247007873291895,
expanded_logit_refit,2,0.1,missingindicator_ST062Q02TA,0.030327519891141887,0.018799374762367455,0.1358158984468001,
expanded_logit_refit,2,0.1,missingindicator_ST062Q03TA,-0.025687368442933622,0.01601115288749947,0.12551810973207247,
expanded_logit_refit,2,0.1,missingindicator_BELONG,-0.004272489398350515,0.00992775970596933,0.09914231837711815,
expanded_logit_refit,2,0.1,missingindicator_BULLIED,0.05103988099509029,0.008787123484432427,0.09332689829465976,
expanded_logit_refit,2,0.1,missingindicator_TEACHSUP,0.06360871160185706,0.028938363398251024,0.16763333356490223,
expanded_logit_refit,3,0.1,ST001D01T,0.029553359147691218,9.77973047188543,0.4886232492089915,10.0
expanded_logit_refit,3,0.1,REPEAT,0.11749137438915074,0.18355794009547546,0.3871232655413277,0.0
expanded_logit_refit,3,0.1,ST062Q01TA,0.08617635842650802,1.3285454775886105,0.6512630371900782,1.0
expanded_logit_refit,3,0.1,ST062Q02TA,0.06292400377929473,1.3450635799079043,0.6735094658611946,1.0
expanded_logit_refit,3,0.1,ST062Q03TA,0.0898223614394557,1.5667694647458916,0.8736739618320641,1.0
expanded_logit_refit,3,0.1,BELONG,-0.5062633314919278,0.31577899961978795,1.1318998441033856,0.1885
expanded_logit_refit,3,0.1,BULLIED,0.4250258922707933,-0.43357839128046977,0.9343425878591606,-1.228
expanded_logit_refit,3,0.1,TEACHSUP,-0.09546248486036014,0.02054134595074143,1.1190790713890526,-0.1002
expanded_logit_refit,3,0.1,missingindicator_REPEAT,0.03622737817826007,0.0028727134468336784,0.05352065922880677,
expanded_logit_refit,3,0.1,missingindicator_ST062Q01TA,0.017716728705761773,0.015377466097756748,0.12304876933220052,
expanded_logit_refit,3,0.1,missingindicator_ST062Q02TA,0.01227829998549316,0.01816568797262473,0.13355034913135183,
expanded_logit_refit,3,0.1,missingindicator_ST062Q03TA,0.02195996842890558,0.01601115288749947,0.12551810973207247,
expanded_logit_refit,3,0.1,missingindicator_BELONG,0.026502385792211557,0.009801022348020785,0.0985137671036611,
expanded_logit_refit,3,0.1,missingindicator_BULLIED,0.011711304397780653,0.008533648768535339,0.0919827462474926,
expanded_logit_refit,3,0.1,missingindicator_TEACHSUP,0.05188646567345869,0.029065100756199568,0.16798904926878874,
expanded_logit_refit,4,1.0,ST001D01T,0.008542904656637965,9.774586008786752,0.4934169088934921,10.0
expanded_logit_refit,4,1.0,REPEAT,0.09457766070617772,0.18726765799256506,0.3901262388798589,0.0
expanded_logit_refit,4,1.0,ST062Q01TA,0.10903111820977286,1.3331361946603582,0.661833300291934,1.0
expanded_logit_refit,4,1.0,ST062Q02TA,0.024219456228058097,1.3461051030753632,0.6708506479535746,1.0
expanded_logit_refit,4,1.0,ST062Q03TA,0.10221468141792392,1.568012842176411,0.8731785784392659,1.0
expanded_logit_refit,4,1.0,BELONG,-0.5136556553802178,0.32634036836769176,1.136845931866667,0.1999
expanded_logit_refit,4,1.0,BULLIED,0.40059397366904703,-0.4331945251774248,0.9373862734036951,-1.228
expanded_logit_refit,4,1.0,TEACHSUP,-0.08157833384388108,0.03333521037512675,1.1161689454092218,-0.1002
expanded_logit_refit,4,1.0,missingindicator_REPEAT,0.06768118219832753,0.002999324095978371,0.05468389297540596,
expanded_logit_refit,4,1.0,missingindicator_ST062Q01TA,-0.002163988266422808,0.015038864481243664,0.12170742391636778,
expanded_logit_refit,4,1.0,missingindicator_ST062Q02TA,0.011909866954693628,0.01829165258533288,0.13400398513115333,
expanded_logit_refit,4,1.0,missingindicator_ST062Q03TA,0.006744328844417195,0.015841500506928015,0.1248621134236363,
expanded_logit_refit,4,1.0,missingindicator_BELONG,0.027137017788739823,0.01034978033119297,0.10120603923822444,
expanded_logit_refit,4,1.0,missingindicator_BULLIED,0.02416774117825374,0.008828996282527882,0.09354702083535847,
expanded_logit_refit,4,1.0,missingindicator_TEACHSUP,0.054150424067762055,0.028599188915174045,0.16667715892877533,
expanded_altbully_logit,0,0.1,ST001D01T,-0.0036616201153748633,9.769542804022649,0.500784749381774,10.0
expanded_altbully_logit,0,0.1,REPEAT,0.10013675534742925,0.19039972956984705,0.3926164445735509,0.0
expanded_altbully_logit,0,0.1,ST062Q01TA,0.12821515548974077,1.331192427955717,0.6593339649574673,1.0
expanded_altbully_logit,0,0.1,ST062Q02TA,0.02660704417927909,1.3494464632806558,0.6744757283871872,1.0
expanded_altbully_logit,0,0.1,ST062Q03TA,0.09634939387009152,1.5721710470717485,0.8765909671205533,1.0
expanded_altbully_logit,0,0.1,BELONG,-0.5308521550006069,0.3104619665342686,1.1421021891307759,0.1885
expanded_altbully_logit,0,0.1,PEER_VICTIM_7_MEAN,0.28283440648744845,0.19658944115125976,0.3431066121622904,0.0
expanded_altbully_logit,0,0.1,TEACHSUP,-0.11269090267215248,0.04186911603143752,1.1169322441131018,-0.1002
expanded_altbully_logit,0,0.1,missingindicator_REPEAT,0.05087233015693539,0.002873320375221837,0.053526296390121866,
expanded_altbully_logit,0,0.1,missingindicator_ST062Q01TA,-0.008266439711546501,0.015422969661117215,0.12322784453178377,
expanded_altbully_logit,0,0.1,missingindicator_ST062Q02TA,0.0315382964450998,0.01863432772754162,0.13522976579763862,
expanded_altbully_logit,0,0.1,missingindicator_ST062Q03TA,-0.003263331345246085,0.016606101580326205,0.12779021469044527,
expanded_altbully_logit,0,0.1,missingindicator_BELONG,0.030199171263928543,0.010521423138679964,0.10203294954972542,
expanded_altbully_logit,0,0.1,missingindicator_PEER_VICTIM_7_MEAN,0.012728641151408801,0.010225640158877714,0.10060356078300045,
expanded_altbully_logit,0,0.1,missingindicator_TEACHSUP,0.049435405062512115,0.029367024423223188,0.16883306044655177,
expanded_altbully_logit,1,0.1,ST001D01T,-0.054433158235013414,9.7710375126732,0.49263858237135283,10.0
expanded_altbully_logit,1,0.1,REPEAT,0.06072840632215073,0.1917032781345049,0.3936408658752157,0.0
expanded_altbully_logit,1,0.1,ST062Q01TA,0.1173041513142381,1.3253210544102738,0.6507236775269444,1.0
expanded_altbully_logit,1,0.1,ST062Q02TA,0.046004836617136315,1.346823251098344,0.6718957856639265,1.0
expanded_altbully_logit,1,0.1,ST062Q03TA,0.04325018042527665,1.56471781007097,0.8691623768708755,1.0
expanded_altbully_logit,1,0.1,BELONG,-0.5057180479712535,0.3148042075025347,1.1330604042301569,0.1945
expanded_altbully_logit,1,0.1,PEER_VICTIM_7_MEAN,0.29808780618305347,0.19503874378409694,0.3404211176154765,0.0
expanded_altbully_logit,1,0.1,TEACHSUP,-0.09881386735964785,0.0336491213247719,1.1175422750747077,-0.1002
expanded_altbully_logit,1,0.1,missingindicator_REPEAT,0.049801657972191514,0.002914836093274755,0.05391047972170251,
expanded_altbully_logit,1,0.1,missingindicator_ST062Q01TA,0.01640315858053606,0.01592598850963163,0.12518926231759142,
expanded_altbully_logit,1,0.1,missingindicator_ST062Q02TA,0.027333805925756068,0.018207164582629266,0.13369990179686114,
expanded_altbully_logit,1,0.1,missingindicator_ST062Q03TA,-0.022468570065176108,0.015799256505576207,0.12469819565433661,
expanded_altbully_logit,1,0.1,missingindicator_BELONG,0.03882409466091306,0.009758364312267658,0.09830126468269226,
expanded_altbully_logit,1,0.1,missingindicator_PEER_VICTIM_7_MEAN,0.015705937450183855,0.009547144305508617,0.09724194743585926,
expanded_altbully_logit,1,0.1,missingindicator_TEACHSUP,0.04437813135723625,0.02716289286921257,0.16255789774781249,
expanded_altbully_logit,2,0.1,ST001D01T,-0.02259523978204603,9.777618182586288,0.49111845296808965,10.0
expanded_altbully_logit,2,0.1,REPEAT,0.08039442066516544,0.1839381521693211,0.38743374704051886,0.0
expanded_altbully_logit,2,0.1,ST062Q01TA,0.10020386014923939,1.330953487389633,0.6607747803683959,1.0
expanded_altbully_logit,2,0.1,ST062Q02TA,0.07537957139785466,1.3502598115837945,0.6747463689569816,1.0
expanded_altbully_logit,2,0.1,ST062Q03TA,0.08369215505090355,1.573064086857336,0.8789567571009252,1.0
expanded_altbully_logit,2,0.1,BELONG,-0.563591692929944,0.31989540365848507,1.1336486603858087,0.195
expanded_altbully_logit,2,0.1,PEER_VICTIM_7_MEAN,0.25211900978411894,0.19543846096589962,0.3388876336638564,0.0
expanded_altbully_logit,2,0.1,TEACHSUP,-0.09470724080650306,0.027915770351907412,1.1154710730595478,-0.1002
expanded_altbully_logit,2,0.1,missingindicator_REPEAT,0.07436397826143722,0.0028727134468336784,0.05352065922880678,
expanded_altbully_logit,2,0.1,missingindicator_ST062Q01TA,0.016914065859766517,0.01579992395758523,0.1247007873291895,
expanded_altbully_logit,2,0.1,missingindicator_ST062Q02TA,0.0298535281465107,0.018799374762367455,0.1358158984468001,
expanded_altbully_logit,2,0.1,missingindicator_ST062Q03TA,-0.028599763053764923,0.01601115288749947,0.12551810973207247,
expanded_altbully_logit,2,0.1,missingindicator_BELONG,-0.0008465390684071843,0.00992775970596933,0.09914231837711815,
expanded_altbully_logit,2,0.1,missingindicator_PEER_VICTIM_7_MEAN,0.030516336994116534,0.009970005491952177,0.09935091586111636,
expanded_altbully_logit,2,0.1,missingindicator_TEACHSUP,0.06093230020459384,0.028938363398251024,0.16763333356490223,
expanded_altbully_logit,3,0.1,ST001D01T,0.029838538321909393,9.77973047188543,0.4886232492089915,10.0
expanded_altbully_logit,3,0.1,REPEAT,0.12771861683582805,0.18355794009547546,0.3871232655413277,0.0
expanded_altbully_logit,3,0.1,ST062Q01TA,0.09507454228797806,1.3285454775886105,0.6512630371900782,1.0
expanded_altbully_logit,3,0.1,ST062Q02TA,0.06759391791532325,1.3450635799079043,0.6735094658611946,1.0
expanded_altbully_logit,3,0.1,ST062Q03TA,0.09891122930185452,1.5667694647458916,0.8736739618320641,1.0
expanded_altbully_logit,3,0.1,BELONG,-0.5274083554485353,0.31577899961978795,1.1318998441033856,0.1885
expanded_altbully_logit,3,0.1,PEER_VICTIM_7_MEAN,0.3071266954291056,0.19514133227115357,0.3380859617821923,0.0
expanded_altbully_logit,3,0.1,TEACHSUP,-0.102055996666386,0.02054134595074143,1.1190790713890526,-0.1002
expanded_altbully_logit,3,0.1,missingindicator_REPEAT,0.03222604333608213,0.0028727134468336784,0.05352065922880677,
expanded_altbully_logit,3,0.1,missingindicator_ST062Q01TA,0.020817029014209783,0.015377466097756748,0.12304876933220052,
expanded_altbully_logit,3,0.1,missingindicator_ST062Q02TA,0.014793920465348156,0.01816568797262473,0.13355034913135183,
expanded_altbully_logit,3,0.1,missingindicator_ST062Q03TA,0.01969236881444448,0.01601115288749947,0.12551810973207247,
expanded_altbully_logit,3,0.1,missingindicator_BELONG,0.028584488638263503,0.009801022348020785,0.0985137671036611,
expanded_altbully_logit,3,0.1,missingindicator_PEER_VICTIM_7_MEAN,-0.004163182090261568,0.00992775970596933,0.09914231837711815,
expanded_altbully_logit,3,0.1,missingindicator_TEACHSUP,0.04653050568587127,0.029065100756199568,0.16798904926878874,
expanded_altbully_logit,4,0.1,ST001D01T,0.0048223497782261815,9.774586008786752,0.4934169088934921,10.0
expanded_altbully_logit,4,0.1,REPEAT,0.10206653323174364,0.18726765799256506,0.3901262388798589,0.0
expanded_altbully_logit,4,0.1,ST062Q01TA,0.11686024387184024,1.3331361946603582,0.661833300291934,1.0
expanded_altbully_logit,4,0.1,ST062Q02TA,0.027698215379707524,1.3461051030753632,0.6708506479535746,1.0
expanded_altbully_logit,4,0.1,ST062Q03TA,0.11186168955533982,1.568012842176411,0.8731785784392659,1.0
expanded_altbully_logit,4,0.1,BELONG,-0.533736008859604,0.32634036836769176,1.136845931866667,0.1999
expanded_altbully_logit,4,0.1,PEER_VICTIM_7_MEAN,0.2678326571762989,0.1956613398992581,0.3413466448127912,0.0
expanded_altbully_logit,4,0.1,TEACHSUP,-0.09080835634992714,0.03333521037512675,1.1161689454092218,-0.1002
expanded_altbully_logit,4,0.1,missingindicator_REPEAT,0.06589949453892018,0.002999324095978371,0.05468389297540596,
expanded_altbully_logit,4,0.1,missingindicator_ST062Q01TA,0.0016120789545974472,0.015038864481243664,0.12170742391636778,
expanded_altbully_logit,4,0.1,missingindicator_ST062Q02TA,0.012686983470460579,0.01829165258533288,0.13400398513115333,
expanded_altbully_logit,4,0.1,missingindicator_ST062Q03TA,0.005042894912534861,0.015841500506928015,0.1248621134236363,
expanded_altbully_logit,4,0.1,missingindicator_BELONG,0.02679393559451823,0.01034978033119297,0.10120603923822444,
expanded_altbully_logit,4,0.1,missingindicator_PEER_VICTIM_7_MEAN,0.007614050351803358,0.01034978033119297,0.10120603923822442,
expanded_altbully_logit,4,0.1,missingindicator_TEACHSUP,0.05104093497429751,0.028599188915174045,0.16667715892877533,
